start_station_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,cluster_label
11,1.317391304347826,1.3741496598639455,1.4285714285714286,1.2452830188679245,1.3636363636363635,1.1794871794871795,1.0949367088607596,1.457142857142857,3.042689434364995,3.6024667931688805,2.343157894736842,2.1760722347629797,2.292079207920792,2.6297674418604653,2.548689138576779,2.6167279411764706,3.0591259640102826,4.332220367278798,4.777683854606932,3.377034358047016,2.6403162055335967,2.127147766323024,1.7374810318664644,1.5076923076923077,0
12,1.4191176470588236,1.570469798657718,1.3333333333333333,1.2,1.1168831168831168,1.1842105263157894,1.15,1.3567567567567567,2.9819494584837547,2.7955974842767297,2.377894736842105,2.7609942638623326,3.727272727272727,4.181818181818182,4.1025,5.279338842975206,8.802083333333334,12.950846091861402,9.96849087893864,5.994893617021277,4.134820562560621,2.9468822170900695,2.159126365054602,1.7334558823529411,3
13,1.2676767676767677,1.1578947368421053,1.2156862745098038,1.2,1.0454545454545454,1.1129032258064515,1.0913705583756346,1.2789115646258504,2.455242966751918,1.8077956989247312,1.5838509316770186,1.6199158485273493,1.84981684981685,1.9513574660633484,1.9785969084423305,1.9867256637168142,2.647704590818363,6.424606845513414,5.59244917715392,2.492857142857143,1.854368932038835,1.5788336933045357,1.4657534246575343,1.4509803921568627,0
14,1.8098802395209581,1.6410788381742738,1.6402640264026402,1.6327433628318584,1.3961218836565097,1.3293885601577908,9.216341689879295,46.74103237095363,88.35462735462735,28.367396593673966,8.643203883495145,6.0767987065481,5.797231270358306,5.408507223113965,4.708881578947368,4.720164609053498,5.306072874493927,6.603338632750398,7.400635930047695,5.348705501618123,3.792714657415438,3.175342465753425,2.943634596695821,2.1965116279069767,2
15,1.3851590106007068,1.455813953488372,1.4692307692307693,1.2941176470588236,1.3417721518987342,1.1481481481481481,1.1027397260273972,1.4202247191011237,2.4515778019586505,1.9116161616161615,1.981994459833795,2.3958103638368247,2.8449905482041586,3.0787766450417053,3.125703564727955,3.329125338142471,4.824427480916031,8.234401349072513,5.465502183406113,3.0495449949443882,2.326223337515684,2.0273141122913505,1.8301225919439579,1.6191646191646192,3
16,1.556135770234987,1.5219298245614035,1.3072289156626506,1.205607476635514,1.1491228070175439,1.1755725190839694,1.4653614457831325,2.3656330749354004,5.635029354207436,4.467555555555555,2.8072965388213285,2.4728155339805826,2.6280148423005567,2.619961612284069,2.4985507246376812,2.5344827586206895,3.048372911169745,4.268798617113224,4.298507462686567,2.9422521655437923,2.405829596412556,1.9436964504283967,1.7988077496274217,1.6954314720812182,0
17,1.4778761061946903,1.4259259259259258,1.282442748091603,1.4352941176470588,1.4153846153846155,1.0918367346938775,1.3080357142857142,2.0920096852300243,5.763862332695985,3.2557932263814617,2.558633425669437,2.6570363466915192,3.753574432296047,3.961214165261383,3.4489270386266093,3.6286701208981,5.680266444629475,12.84322033898305,7.574468085106383,3.9493554327808473,2.716666666666667,2.1751552795031057,1.9068413391557497,1.7064579256360077,3
18,1.7596685082872927,1.7114624505928853,1.698224852071006,1.4845360824742269,1.2075471698113207,1.1585365853658536,1.1104972375690607,1.7988904299583912,3.035416666666667,2.90316004077472,2.483647175421209,2.786341463414634,4.1380186282811176,4.367683429513603,4.736371033360456,4.869313482216708,6.767386091127098,11.230708035003978,8.746558704453442,5.051914893617021,3.6715462031107045,2.8783930510314875,2.9351100811123985,2.0670391061452515,3
19,1.4727272727272727,1.3813953488372093,1.3925233644859814,1.288659793814433,1.2857142857142858,1.148936170212766,1.105263157894737,2.2656934306569343,7.302222222222222,3.3404255319148937,1.860495436766623,1.8257887517146776,2.0453488372093025,2.243850267379679,2.147754137115839,2.4054054054054053,3.0766990291262135,4.6195752539242845,4.298013245033113,3.075225677031093,2.7261219792865363,2.3557422969187676,2.0210355987055015,1.6276346604215457,0
20,1.5571428571428572,1.5384615384615385,1.6666666666666667,1.3333333333333333,1.0816326530612246,1.1981132075471699,2.1670061099796336,10.945383615084525,11.127837514934289,5.104913678618858,2.439178515007899,1.8647540983606556,1.9195402298850575,1.7103174603174602,1.6879795396419437,1.5754060324825987,1.5361305361305362,1.807625649913345,1.862708719851577,1.5612009237875288,1.5644171779141105,1.4732824427480915,1.3945945945945946,1.452054794520548,0
